code,name,status,total_return,trade_count,max_drawdown,sharpe_ratio,win_rate,error_msg
301629,矽电股份,成功,0.3457549252683899,15.278326511383057,0.3673373263121475,0.7590146281934077,,
301632,广东建科,成功,-0.14961147746453352,2.0,0.1796097194917756,-2.319822429569464,,
301638,南网数字,成功,-0.23091225507489552,2.0,0.2503160556257901,-2.4051425825394146,,
301631,壹连科技,成功,-0.390979681639706,4.0,0.5057452947386373,-0.7837688501313754,,
301636,泽润新能,成功,-0.11631206696415713,2.0,0.11631206696415713,-2.323071224962177,,
301656,联合动力,成功,-0.1095845020803214,1.0,0.11930783242258648,-1.480609768352886,,
301633,港迪技术,成功,0.0,0.0,0.0,0.0,,
301666,大普微-UW,数据不足,,,,,,
301667,纳百川,数据不足,,,,,,
301658,首航新能,成功,0.1572637503593546,5.0,0.24559407785350593,0.5070340558958648,,
301669,高特电子,数据不足,,,,,,
301662,宏工科技,成功,-0.2445360746006109,12.126900315284729,0.36560133195661576,-0.4248525903336302,,
301680,固德电材,数据不足,,,,,,
301682,宏明电子,数据不足,,,,,,
301683,慧谷新材,数据不足,,,,,,
301687,新广益,数据不足,,,,,,
301696,三瑞智能,数据不足,,,,,,
301668,昊创瑞通,成功,-0.15643554997885717,1.0,0.16302791696492497,-2.4914228917866716,,
301665,泰禾股份,成功,-0.41880169815937407,5.0,0.41880169815937407,-2.668539563011408,,
301678,新恒汇,成功,0.13399617818412474,5.0,0.17034980156784907,0.6190329036226748,,
302132,中航成飞,成功,-0.5145028160016629,19.2,0.6932982688354011,-0.31947943014713986,,
